Inv Transaction,Supplier Name,Headserv Name,Stratdir Name,Account Description ,Redact Name,Paid Date,Sum of Inv Amount,,,,,,,,,,,,,,,,,,,,,,,,
5174906,THE FAMILY UNIT LTD,SCYP ,Childrens Services,Living With Formal Support,,24/09/14,"7,521.15 ",,,,,,,,,,,,,,,,,,,,,,,,
5174909,NEW BRIDGE HORIZONS,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,25/09/14,"2,080.50 ",,,,,,,,,,,,,,,,,,,,,,,,
5174910,THE FAMILY UNIT LTD,SCYP ,Childrens Services,Living With Formal Support,,22/09/14,"3,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5174919,2 BOARDS AND A PASSION LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Professional Entertainment Services,,22/09/14,710.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5174933,GREENSCAPE,Adult Services,"Community, Adult & Adults Early Intervention",Tree Planting Programme,,25/09/14,"1,237.86 ",,,,,,,,,,,,,,,,,,,,,,,,
5174946,THE GUINNESS PARTNERSHIP LTD,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,22/09/14,"3,903.20 ",,,,,,,,,,,,,,,,,,,,,,,,
5174948,THOMPSONAND COOKE LTD,Environmental Services,"Economic Growth, Investment and Sustainability",Acquisition - Buildings,,24/09/14,"117,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5174952,TAMESIDE CITIZENS ADVICE BUREAU,Exchequer,Director of Finance,Professional Services,,25/09/14,"3,500.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5174953,TAMESIDE CITIZENS ADVICE BUREAU,Exchequer,Director of Finance,Professional Services,,25/09/14,"3,500.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5174969,,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,Redacted Supplier,24/09/14,505.83 ,,,,,,,,,,,,,,,,,,,,,,,,
5174971,MIDLAND SOFTWARE LTD,People & Performance,Director of Governance,Computer Software,,24/09/14,"2,500.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5174973,,Adult Services,"Community, Adult & Adults Early Intervention",Contribution to Maintenance Fee Income,Redacted Supplier,24/09/14,520.67 ,,,,,,,,,,,,,,,,,,,,,,,,
5174986,HMRC,Multiple Heads of Service,Multiple Strategic Directorates,Tax Paid Sub Contractors,,29/09/14,"3,936.53 ",,,,,,,,,,,,,,,,,,,,,,,,
5175006,INTACT PROJECTS LIMITED,Children's Services,Childrens Services,Living With Formal Support,,22/09/14,949.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5175011,ERIC SLATER INTERIOR DESIGN,Operations,Places,Painting Works,,24/09/14,"1,685.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175026,D WOODMAN BUILDERS,Housing,"Economic Growth, Investment and Sustainability",Improvement Grants - Final Mandatory,,24/09/14,"1,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175028,STOCKPORT NHS FOUNDATION TRUST,Adult Services,"Community, Adult & Adults Early Intervention",Agency Staff,,22/09/14,"2,977.08 ",,,,,,,,,,,,,,,,,,,,,,,,
5175056,CREATIVE IDEAS IN PRINT LTD,"Media, Marketing & Communications",Director of Governance,Printing And Stationery,,29/09/14,"1,625.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175062,INTACT PROJECTS LIMITED,Children's Services,Childrens Services,Living With Formal Support,,24/09/14,910.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5175063,PROFFITTS CIC,Operations,Places,Professional Consultancy Services,,22/09/14,"1,236.25 ",,,,,,,,,,,,,,,,,,,,,,,,
5175066,INTEC FOR BUSINESS LTD,Audit & Risk Management,Director of Finance,Project Expenditure Home Office,,24/09/14,"7,750.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175067,NSL LIMITED,Technical,Places,NSL Fees,,25/09/14,"52,244.84 ",,,,,,,,,,,,,,,,,,,,,,,,
5175092,INTACT PROJECTS LIMITED,Children's Services,Childrens Services,Living With Formal Support,,22/09/14,949.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5175101,GEORGE COX & SONS LTD,Engineers Client,"Economic Growth, Investment and Sustainability",Engineers -External,,24/09/14,"5,083.79 ",,,,,,,,,,,,,,,,,,,,,,,,
5175118,ULVERSCROFT LARGE PRINT  BOOKS LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Purchase Books,,29/09/14,"1,866.28 ",,,,,,,,,,,,,,,,,,,,,,,,
5175144,ROBINSON & JORDAN FUNERAL SERVICES,Environmental Services,Places,Burial Fees,,24/09/14,"1,539.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175145,ROBINSON & JORDAN FUNERAL SERVICES,Environmental Services,Places,Burial Fees,,24/09/14,"1,385.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175153,W V HOWE LIMITED,Asset Mgmt & Investment Partnership Mgmt,Places,Purchase Light Catering Equipment,,24/09/14,715.44 ,,,,,,,,,,,,,,,,,,,,,,,,
5175187,QUEST MEDIA NETWORKS LTD,"Media, Marketing & Communications",Director of Governance,Statutory Advertising,,29/09/14,547.60 ,,,,,,,,,,,,,,,,,,,,,,,,
5175191,HOWARD COOK,Education Services,Childrens Services,Professional Services,Business Payment,24/09/14,680.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5175192,RADIO CABS (ASHTON)LTD,Education Services,Childrens Services,Transport Of Pupils,,24/09/14,"1,543.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175196,RADIO CABS (ASHTON)LTD,Education Services,Childrens Services,Transport Of Pupils,,24/09/14,"1,840.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175197,RADIO CABS (ASHTON)LTD,Children's Services,Childrens Services,Hired Transport,,24/09/14,"1,164.80 ",,,,,,,,,,,,,,,,,,,,,,,,
5175200,RADIO CABS (ASHTON)LTD,Education Services,Childrens Services,Transport Of Ola Pupils,,24/09/14,"1,532.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175201,RADIO CABS (ASHTON)LTD,Technical,Places,Hired Transport,,24/09/14,507.50 ,,,,,,,,,,,,,,,,,,,,,,,,
5175202,RADIO CABS (ASHTON)LTD,Education Services,Childrens Services,Transport Of Pupils,,24/09/14,825.60 ,,,,,,,,,,,,,,,,,,,,,,,,
5175203,RADIO CABS (ASHTON)LTD,Education Services,Childrens Services,Transport Of Pupils,,24/09/14,"1,504.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175204,RADIO CABS (ASHTON)LTD,Education Services,Childrens Services,Transport Of Pupils,,24/09/14,"1,280.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175208,RADIO CABS (ASHTON)LTD,Education Services,Childrens Services,Transport Of Post 16 Pupils,,24/09/14,"1,280.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175209,RADIO CABS (ASHTON)LTD,Education Services,Childrens Services,Transport Of Ola Pupils,,24/09/14,"1,590.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175211,RADIO CABS (ASHTON)LTD,Education Services,Childrens Services,Transport Of Post 16 Pupils,,24/09/14,638.82 ,,,,,,,,,,,,,,,,,,,,,,,,
5175212,RADIO CABS (ASHTON)LTD,Technical,Places,Hired Transport,,24/09/14,812.80 ,,,,,,,,,,,,,,,,,,,,,,,,
5175213,RADIO CABS (ASHTON)LTD,Education Services,Childrens Services,Transport Of Pupils,,24/09/14,"1,504.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175215,RADIO CABS (ASHTON)LTD,Education Services,Childrens Services,Transport Of Pupils,,24/09/14,"1,504.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175217,RADIO CABS (ASHTON)LTD,Technical,Places,Hired Transport,,24/09/14,592.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5175219,RADIO CABS (ASHTON)LTD,Children's Services,Childrens Services,Hired Transport,,24/09/14,"1,388.80 ",,,,,,,,,,,,,,,,,,,,,,,,
5175248,CYCLESCHEME LTD,Multiple Heads of Service,Multiple Strategic Directorates,Debits,,24/09/14,906.63 ,,,,,,,,,,,,,,,,,,,,,,,,
5175254,SOFTCAT LIMITED,Digital Tameside,Places,Computer Software,,24/09/14,"8,400.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175257,YOTTA LIMITED,Engineers Client,"Economic Growth, Investment and Sustainability",Engineers -External,,25/09/14,"5,833.79 ",,,,,,,,,,,,,,,,,,,,,,,,
5175270,,Adult Services,"Community, Adult & Adults Early Intervention",Residential Home Short Stay Fees,Redacted Supplier,24/09/14,883.26 ,,,,,,,,,,,,,,,,,,,,,,,,
5175278, ,Adult Services,"Community, Adult & Adults Early Intervention",Contribution to Maintenance Fee Income,Redacted Supplier,24/09/14,802.63 ,,,,,,,,,,,,,,,,,,,,,,,,
5175334,LORETO SIXTH FORM COLLEGE,Education Services,Childrens Services,Professional Services,,29/09/14,"8,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175335,NHS TAMESIDE AND GLOSSOP CCG,Adult Services,"Community, Adult & Adults Early Intervention",Professional Services,,29/09/14,"101,369.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175338,NEW BRIDGE HORIZONS,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,25/09/14,"1,751.25 ",,,,,,,,,,,,,,,,,,,,,,,,
5175341,CREATIVE SUPPORT LTD,Adult Services,"Community, Adult & Adults Early Intervention",Residential Home Long Stay Fees,,24/09/14,"1,661.52 ",,,,,,,,,,,,,,,,,,,,,,,,
5175348,PROPERTY GENIUS,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Emergency Grant Payments,,24/09/14,"1,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175353,INFORMATION COMMISSIONERS OFFICE CONFERENCE,Borough Solicitor,Director of Governance,Subscriptions,,25/09/14,500.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5175363,PATRICIA BUXTON,Children's Services,Childrens Services,Professional Medical Services,Business Payment,29/09/14,"1,475.80 ",,,,,,,,,,,,,,,,,,,,,,,,
5175365,CARE UK HOMECARE,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,24/09/14,"32,260.07 ",,,,,,,,,,,,,,,,,,,,,,,,
5175366,CARE UK HOMECARE,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,24/09/14,"27,700.16 ",,,,,,,,,,,,,,,,,,,,,,,,
5175368,BEN HALL TREE SURGEONS,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",General Materials,,29/09/14,530.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5175389,W V HOWE LIMITED,Asset Mgmt & Investment Partnership Mgmt,Places,Purchase Light Catering Equipment,,29/09/14,579.19 ,,,,,,,,,,,,,,,,,,,,,,,,
5175401,MR CAIN ORMONDROYD,Exchequer,Director of Finance,Legal Fees,Business Payment,24/09/14,"1,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175414,GREYSTONES TAMESIDE LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Supporting People Gross Contract,,24/09/14,"8,333.33 ",,,,,,,,,,,,,,,,,,,,,,,,
5175418,GREYSTONES TAMESIDE LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Supporting People Gross Contract,,25/09/14,"14,212.87 ",,,,,,,,,,,,,,,,,,,,,,,,
5175419,,Adult Services,"Community, Adult & Adults Early Intervention",Contribution to Maintenance Fee Income,Redacted Supplier,29/09/14,522.76 ,,,,,,,,,,,,,,,,,,,,,,,,
5175420,,Adult Services,"Community, Adult & Adults Early Intervention",Contribution to Maintenance Fee Income,Redacted Supplier,29/09/14,509.78 ,,,,,,,,,,,,,,,,,,,,,,,,
5175423,,Adult Services,"Community, Adult & Adults Early Intervention",Contribution to Maintenance Fee Income,Redacted Supplier,29/09/14,"1,055.31 ",,,,,,,,,,,,,,,,,,,,,,,,
5175428,INTEC FOR BUSINESS LTD,Audit & Risk Management,Director of Finance,Project Expenditure Home Office,,24/09/14,"2,800.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175445,,Adult Services,"Community, Adult & Adults Early Intervention",Residential Home Short Stay Fees,Redacted Supplier,25/09/14,588.84 ,,,,,,,,,,,,,,,,,,,,,,,,
5175467,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,24/09/14,"3,407.14 ",,,,,,,,,,,,,,,,,,,,,,,,
5175499,COMFORT CALL LIMITED,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,29/09/14,"28,322.35 ",,,,,,,,,,,,,,,,,,,,,,,,
5175522,ABLE CARE AND SUPPORT SERVICES LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,25/09/14,"2,045.15 ",,,,,,,,,,,,,,,,,,,,,,,,
5175532,ALLIED HEALTHCARE GROUP LTD (MEDICO),Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,25/09/14,"9,253.41 ",,,,,,,,,,,,,,,,,,,,,,,,
5175537,ALLIED HEALTHCARE GROUP LTD (MEDICO),Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,25/09/14,"9,953.78 ",,,,,,,,,,,,,,,,,,,,,,,,
5175588,LANCASHIRE COUNTY COUNCIL,NWEGG,Places,Room Hire,,29/09/14,528.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5175689,ELECTRICITY NORTH WEST LTD,Technical,Places,Reactive Works Engineers Recharge,,29/09/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5175690,ELECTRICITY NORTH WEST LTD,Technical,Places,Reactive Works Engineers Recharge,,29/09/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5175691,ELECTRICITY NORTH WEST LTD,Technical,Places,Reactive Works Engineers Recharge,,29/09/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5175693,ELECTRICITY NORTH WEST LTD,Technical,Places,Reactive Works Engineers Recharge,,29/09/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5175694,ELECTRICITY NORTH WEST LTD,Technical,Places,Reactive Works Engineers Recharge,,29/09/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5175695,ELECTRICITY NORTH WEST LTD,Technical,Places,Reactive Works Engineers Recharge,,29/09/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5175696,ELECTRICITY NORTH WEST LTD,Technical,Places,Reactive Works Engineers Recharge,,29/09/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5175697,ELECTRICITY NORTH WEST LTD,Technical,Places,Reactive Works Engineers Recharge,,29/09/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5175698,ELECTRICITY NORTH WEST LTD,Technical,Places,Reactive Works Engineers Recharge,,29/09/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5175699,ELECTRICITY NORTH WEST LTD,Technical,Places,Reactive Works Engineers Recharge,,29/09/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5175700,ELECTRICITY NORTH WEST LTD,Technical,Places,Reactive Works Engineers Recharge,,29/09/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5175711,BT PLC,Operations,Places,Telephone Landline Costs,,29/09/14,"1,668.75 ",,,,,,,,,,,,,,,,,,,,,,,,
5175743,OPEN STUDY COLLEGE,Adult Services,"Community, Adult & Adults Early Intervention",Training Course Costs,,29/09/14,865.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5175775,MATTHEW COOKE T/A THE TRAINING CO,People & Performance,Director of Governance,Training Course Costs,,29/09/14,712.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5175776,CGIS WEST POINT LTD,Other Services,Director of Finance,Non-Authority Accommodation Rental,,29/09/14,"6,414.94 ",,,,,,,,,,,,,,,,,,,,,,,,
5175777,MATTHEW COOKE T/A THE TRAINING CO,People & Performance,Director of Governance,Training Course Costs,,29/09/14,617.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5175802,CREATIVE IDEAS IN PRINT LTD,"Media, Marketing & Communications",Director of Governance,Printing And Stationery,,29/09/14,"1,497.85 ",,,,,,,,,,,,,,,,,,,,,,,,
5175833,ELECTRICITY NORTH WEST LTD,Technical,Places,Reactive Works Engineers Recharge,,29/09/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5175897,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,29/09/14,799.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5175900,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,29/09/14,"4,340.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175945,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,29/09/14,"8,414.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175946,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,29/09/14,"8,414.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5175957,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,29/09/14,"5,168.03 ",,,,,,,,,,,,,,,,,,,,,,,,
29000016,ASDA PHARMACY,Public Health,Public Health,Local Enhanced Services,,24/09/14,517.00 ,,,,,,,,,,,,,,,,,,,,,,,,
29000016,BEDFORD HOUSE MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,24/09/14,595.90 ,,,,,,,,,,,,,,,,,,,,,,,,
29000016,BOOTS UK LTD,Public Health,Public Health,Local Enhanced Services,,24/09/14,"2,611.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000016,CHAPEL STREET MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,24/09/14,593.50 ,,,,,,,,,,,,,,,,,,,,,,,,
29000016,DRS J PROCTER & D MARR,Public Health,Public Health,Local Enhanced Services,Business Payment,24/09/14,952.00 ,,,,,,,,,,,,,,,,,,,,,,,,
29000016,GROSVENOR MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,24/09/14,563.50 ,,,,,,,,,,,,,,,,,,,,,,,,
29000016,HAUGHTON-THORNLEY MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,24/09/14,"1,475.80 ",,,,,,,,,,,,,,,,,,,,,,,,
29000016,HIGHLANDS & TRAFALGAR SQUARE SURGERY,Public Health,Public Health,Local Enhanced Services,,24/09/14,"1,065.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000016,LLOYDS PHARMACY LTD,Public Health,Public Health,Local Enhanced Services,,24/09/14,"3,405.71 ",,,,,,,,,,,,,,,,,,,,,,,,
29000016,LOCKSIDE MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,24/09/14,695.50 ,,,,,,,,,,,,,,,,,,,,,,,,
29000016,MEDICX PHARMACY,Public Health,Public Health,Local Enhanced Services,,24/09/14,"1,449.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000016,S F WAIN & SONS LTD,Public Health,Public Health,Local Enhanced Services,,24/09/14,"1,202.49 ",,,,,,,,,,,,,,,,,,,,,,,,
29000016,ST ANDREWS HOUSE MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,24/09/14,"1,054.40 ",,,,,,,,,,,,,,,,,,,,,,,,
29000016,STAMFORD HOUSE MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,24/09/14,714.00 ,,,,,,,,,,,,,,,,,,,,,,,,
29000016,THE BROOKE SURGERY,Public Health,Public Health,Local Enhanced Services,,24/09/14,"1,368.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000016,THE CO-OP PHARMACY,Public Health,Public Health,Local Enhanced Services,,24/09/14,"3,419.67 ",,,,,,,,,,,,,,,,,,,,,,,,
29000016,WEST END MEDICAL PRACTICE,Public Health,Public Health,Local Enhanced Services,,24/09/14,622.00 ,,,,,,,,,,,,,,,,,,,,,,,,
29000016,WINDMILL MEDICAL PRACTICE,Public Health,Public Health,Local Enhanced Services,,24/09/14,920.20 ,,,,,,,,,,,,,,,,,,,,,,,,
 ,CAPITA - BENEFIT PAYMENTS,Exchequer,Director of Finance,Housing Benefit Payments,,,"7,815,670.80 ",,,,,,,,,,,,,,,,,,,,,,,,
,HAYS SPECIALIST RECRUITMENT GROUP,Multiple Heads of Service,Multiple Strategic Directorates,,,,"80,721.93 ",,,,,,,,,,,,,,,,,,,,,,,,
,CARE RELATED PAYMENTS,Multiple Heads of Service,Multiple Strategic Directorates,,,,"369,283.24 ",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
