Inv Transaction,Supplier Name,Headserv Name,Stratdir Name,Account Description,Redact Name,Paid Date,Sum of Inv Amount,,,,,,,,,,,,,,,,,,,,,,,,
5169019,,Children's Services,Childrens Services,Homecare Fees,Redacted Supplier,28/07/14,"1,485.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169027,,Children's Services,Childrens Services,Homecare Fees,Redacted Supplier,28/07/14,"4,375.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169028,DEB WHITTLE,Children's Services,Childrens Services,Professional Consultancy Services,Business Payment,28/07/14,570.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5169035,FORBES SOLICITORS,Multiple Heads of Service,Multiple Strategic Directorates,Claims Settled,,31/07/14,"1,733.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169038,FORBES SOLICITORS,Multiple Heads of Service,Multiple Strategic Directorates,Claims Settled,,31/07/14,"1,452.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169045,CARE IN MIND LTD,Children's Services,Childrens Services,Homecare Fees,,30/07/14,"4,633.80 ",,,,,,,,,,,,,,,,,,,,,,,,
5169046,KIDDIVOUCHERS LTD,Multiple Heads of Service,Multiple Strategic Directorates,Debits,,30/07/14,635.70 ,,,,,,,,,,,,,,,,,,,,,,,,
5169047,KIDDIVOUCHERS LTD,Multiple Heads of Service,Multiple Strategic Directorates,Debits,,30/07/14,574.55 ,,,,,,,,,,,,,,,,,,,,,,,,
5169049,KIDDIVOUCHERS LTD,Multiple Heads of Service,Multiple Strategic Directorates,Debits,,30/07/14,539.48 ,,,,,,,,,,,,,,,,,,,,,,,,
5169050,KIDDIVOUCHERS LTD,Multiple Heads of Service,Multiple Strategic Directorates,Debits,,30/07/14,606.11 ,,,,,,,,,,,,,,,,,,,,,,,,
5169066,VODAFONE,Resource Management,Director of Finance,Telephone Landline Costs,,30/07/14,807.09 ,,,,,,,,,,,,,,,,,,,,,,,,
5169074,GILLIAN PAPAIOANNOU,Adult Services,"Community, Adult & Adults Early Intervention",Professional Consultancy Services,Business Payment,30/07/14,"1,628.85 ",,,,,,,,,,,,,,,,,,,,,,,,
5169100,ROBINSON & JORDAN FUNERAL SERVICES,Environmental Services,Places,Burial Fees,,28/07/14,"1,385.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169106,ROBINSON & JORDAN FUNERAL SERVICES,Environmental Services,Places,Burial Fees,,28/07/14,"1,385.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169108,G4S CASH SOLUTIONS (UK) LIMITED,Borough Solicitor,Director of Governance,Security Services,,28/07/14,54.32 ,,,,,,,,,,,,,,,,,,,,,,,,
5169108,G4S CASH SOLUTIONS (UK) LIMITED,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Security Services,,28/07/14,488.84 ,,,,,,,,,,,,,,,,,,,,,,,,
5169115,CREAMLINE DAIRIES LTD,Education Services,Childrens Services,Milk For Under 5 Year Olds,,30/07/14,"1,171.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169116,CREAMLINE DAIRIES LTD,Education Services,Childrens Services,Milk For Under 5 Year Olds,,30/07/14,"2,735.95 ",,,,,,,,,,,,,,,,,,,,,,,,
5169117,CREAMLINE DAIRIES LTD,Education Services,Childrens Services,Milk For Under 5 Year Olds,,30/07/14,"7,988.07 ",,,,,,,,,,,,,,,,,,,,,,,,
5169118,CREAMLINE DAIRIES LTD,Education Services,Childrens Services,Milk For Under 5 Year Olds,,30/07/14,"6,978.19 ",,,,,,,,,,,,,,,,,,,,,,,,
5169119,CREAMLINE DAIRIES LTD,Education Services,Childrens Services,Milk For Under 5 Year Olds,,30/07/14,"1,411.22 ",,,,,,,,,,,,,,,,,,,,,,,,
5169120,AZURE SUPPORT SERVICES LTD,Adult Services,"Community,Environmental,Adult and Health Services",General Expenditure,,31/07/14,890.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5169163,LOVE OUR CHILD,Strategy & Early Intervention,Childrens Services,"Activity (Materials, Trips)",Business Payment,30/07/14,"1,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169168,ABLE CARE AND SUPPORT SERVICES LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,31/07/14,"1,732.08 ",,,,,,,,,,,,,,,,,,,,,,,,
5169180,LG FUTURES LTD,Other Services,Director of Finance,Subscriptions,,30/07/14,"3,500.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169200,GREATER MANCHESTER PROBATION TRUST,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Supporting People Gross Contract,,31/07/14,"6,909.89 ",,,,,,,,,,,,,,,,,,,,,,,,
5169241,THE LOWRY,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Professional Entertainment Services,,31/07/14,"3,036.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169257,MR JAMES TURLEY T/A R TURLEY PLUMBERS,Housing,"Economic Growth, Investment and Sustainability",Improvement Grants - Final Mandatory,Business Payment,30/07/14,"3,280.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169260,THE CONSERVATION VOLUNTEERS,Operations,Places,Voluntary Organisations Fees,,30/07/14,640.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5169276,OUR LADY OF MOUNT CARMEL RC PRIMARY,Education Services,Childrens Services,Teachers Supply,,31/07/14,900.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5169277,,Adult Services,"Community, Adult & Adults Early Intervention",Agency Staff,Redacted Supplier,30/07/14,244.77 ,,,,,,,,,,,,,,,,,,,,,,,,
5169277,,Adult Services,"Community, Adult & Adults Early Intervention",Residential Home Short Stay Fees,Redacted Supplier,30/07/14,318.27 ,,,,,,,,,,,,,,,,,,,,,,,,
5169317,THE CARE TEAM LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Professional Medical Services,,30/07/14,"1,500.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169357,ASHTON PIONEER HOMES,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,30/07/14,742.80 ,,,,,,,,,,,,,,,,,,,,,,,,
5169371,ARCO LIMITED,Operations,Places,General Materials,,31/07/14,"1,228.92 ",,,,,,,,,,,,,,,,,,,,,,,,
5169374,TRINITY MIRROR NORTH PUBLISHING LTD,"Media, Marketing & Communications",Director of Governance,Statutory Advertising,,30/07/14,"1,050.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169376,HUGH MASON PROPERTIES LIMITED,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,30/07/14,"2,153.35 ",,,,,,,,,,,,,,,,,,,,,,,,
5169378,HUGH MASON PROPERTIES LIMITED,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,30/07/14,"2,153.35 ",,,,,,,,,,,,,,,,,,,,,,,,
5169379,TRINITY MIRROR NORTH PUBLISHING LTD,"Media, Marketing & Communications",Director of Governance,Statutory Advertising,,30/07/14,"1,450.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169384,VODAFONE,Multiple Heads of Service,Multiple Strategic Directorates,Debits,,30/07/14,"6,922.25 ",,,,,,,,,,,,,,,,,,,,,,,,
5169398,WESLEY PROPERTIES (NORTHERN) LTD,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,30/07/14,"1,336.48 ",,,,,,,,,,,,,,,,,,,,,,,,
5169400,HAMILTON PROPERTIES,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,30/07/14,"1,536.79 ",,,,,,,,,,,,,,,,,,,,,,,,
5169403,HOMES FOR LIFE LTD,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,30/07/14,"36,314.72 ",,,,,,,,,,,,,,,,,,,,,,,,
5169404,STAMFORD PROPERTIES,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,30/07/14,"2,490.47 ",,,,,,,,,,,,,,,,,,,,,,,,
5169407,CROFT INVESTMENTS LTD,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,30/07/14,"1,975.23 ",,,,,,,,,,,,,,,,,,,,,,,,
5169411,NORTHERN PROPERTIES LTD,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,30/07/14,"1,802.24 ",,,,,,,,,,,,,,,,,,,,,,,,
5169412,STAMFORD PROPERTIES,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,30/07/14,992.62 ,,,,,,,,,,,,,,,,,,,,,,,,
5169413,HUGH MASON PROPERTIES LIMITED,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,30/07/14,"2,411.13 ",,,,,,,,,,,,,,,,,,,,,,,,
5169427,MEDICO NURSING AND HOMECARE,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,30/07/14,"9,968.88 ",,,,,,,,,,,,,,,,,,,,,,,,
5169428,MEDICO NURSING AND HOMECARE,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,30/07/14,"9,791.21 ",,,,,,,,,,,,,,,,,,,,,,,,
5169429,TRANSITIONAL PLUS CARE CIC LTD,SCYP ,Childrens Services,Living With Formal Support,,30/07/14,"3,764.29 ",,,,,,,,,,,,,,,,,,,,,,,,
5169438,DEBIGNO LTD t/a PATHWAY ANALYTICS,Other Services,Director of Finance,Subscriptions,,31/07/14,500.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5169439,TRINITY MIRROR NORTH PUBLISHING LTD,"Media, Marketing & Communications",Director of Governance,Statutory Advertising,,30/07/14,"2,105.20 ",,,,,,,,,,,,,,,,,,,,,,,,
5169455,GRIP STEEL  REINFORCEMENTS LTD,Environmental Services,Places,Building Works,,31/07/14,600.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5169461,FRIENDS OF OXFORD PARK,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Room Hire,,30/07/14,"1,620.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169473,PEOPLE FIRST TAMESIDE,Adult Services,"Community, Adult & Adults Early Intervention",Professional Services,,31/07/14,"6,180.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169474,HOUSING AND CARE 21,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,31/07/14,"3,663.62 ",,,,,,,,,,,,,,,,,,,,,,,,
5169478,CARE UK HOMECARE,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,30/07/14,"31,163.28 ",,,,,,,,,,,,,,,,,,,,,,,,
5169481,CALL A CAR (TAMESIDE) LTD,Asset Mgmt & Investment Partnership Mgmt,Places,Hired Transport,,30/07/14,680.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5169482,NORTH WEST CONSTRUCTION,Housing,"Economic Growth, Investment and Sustainability",Improvement Grants - Final Mandatory,,31/07/14,"3,306.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169489,LOWWINTERSUN,Adults Early Intervention,"Community, Adult & Adults Early Intervention",Professional Consultancy Services,,30/07/14,"1,300.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169496,TAMESIDE ARTS LTD,Adult Services,"Community, Adult & Adults Early Intervention",Professional Services,,31/07/14,"1,193.40 ",,,,,,,,,,,,,,,,,,,,,,,,
5169498,TAMESIDE ARTS LTD,Adult Services,"Community, Adult & Adults Early Intervention",Professional Services,,31/07/14,"1,193.40 ",,,,,,,,,,,,,,,,,,,,,,,,
5169522,TRAFFORD MBC,Children's Services,Childrens Services,Professional Services,,31/07/14,"27,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169541,BRIAN GLYNN & CO,Housing,"Economic Growth, Investment and Sustainability",Improvement Grants - Final Mandatory,,31/07/14,"2,140.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169569,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,Other Services,Director of Finance,Professional Services,,31/07/14,"3,695.39 ",,,,,,,,,,,,,,,,,,,,,,,,
5169582,SPECIALISED HOMES AND LODGINGS LTD,SCYP ,Childrens Services,Living With Formal Support,,30/07/14,"3,321.42 ",,,,,,,,,,,,,,,,,,,,,,,,
5169585,STEP AHEAD RESOURCE SERVICES,SCYP ,Childrens Services,Living With Formal Support,,31/07/14,750.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5169590,STEP AHEAD RESOURCE SERVICES,SCYP ,Childrens Services,Living With Formal Support,,30/07/14,750.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5169598,STEP AHEAD RESOURCE SERVICES,SCYP ,Childrens Services,Living With Formal Support,,30/07/14,750.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5169608,THE LOWRY,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Professional Entertainment Services,,30/07/14,"1,400.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169612,ABOUT TAMESIDE,Sustainable Growth,Places,Professional Entertainment Services,,31/07/14,595.83 ,,,,,,,,,,,,,,,,,,,,,,,,
5169625,PLACEFIRST LTD,Engineers Client,"Economic Growth, Investment and Sustainability",Consultancies,,31/07/14,"102,130.90 ",,,,,,,,,,,,,,,,,,,,,,,,
5169631,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,31/07/14,"12,178.57 ",,,,,,,,,,,,,,,,,,,,,,,,
5169633,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,31/07/14,"12,069.85 ",,,,,,,,,,,,,,,,,,,,,,,,
5169636,PENNINE CARE NHS FOUNDATION TRUST,Other Services,Director of Finance,Professional Services,,30/07/14,"12,918.80 ",,,,,,,,,,,,,,,,,,,,,,,,
5169646,M.C. & M.A. STEWART HAULAGE LTD,Operations,Places,General Materials,,31/07/14,"1,796.04 ",,,,,,,,,,,,,,,,,,,,,,,,
5169650,M.C. & M.A. STEWART HAULAGE LTD,Operations,Places,General Materials,,31/07/14,"2,847.52 ",,,,,,,,,,,,,,,,,,,,,,,,
5169654,M.C. & M.A. STEWART HAULAGE LTD,Operations,Places,General Materials,,31/07/14,"2,737.08 ",,,,,,,,,,,,,,,,,,,,,,,,
5169665,PROFILE SECURITY SERVICES LIMITED,Tameside Investment Partnership,Places,Security Services,,30/07/14,"2,412.46 ",,,,,,,,,,,,,,,,,,,,,,,,
5169667,MATTHEWS & GOODMAN LLP,Tameside Investment Partnership,"Economic Growth, Investment and Sustainability",Building Maintenance,,30/07/14,"1,500.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5169667,MATTHEWS & GOODMAN LLP,Tameside Investment Partnership,"Economic Growth, Investment and Sustainability",Debits,,30/07/14,500.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5169680,NPOWER LIMITED,Operations,Places,Chief/Ground Rents,,31/07/14,896.25 ,,,,,,,,,,,,,,,,,,,,,,,,
5169713,STEP AHEAD RESOURCE SERVICES,SCYP ,Childrens Services,Living With Formal Support,,31/07/14,750.00 ,,,,,,,,,,,,,,,,,,,,,,,,
29000013,ALBION MEDICAL PRACTICE,Public Health,Public Health,Local Enhanced Services,,02/07/14,"2,520.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000013,ASHTON GP SERVICE,Public Health,Public Health,Local Enhanced Services,,02/07/14,583.00 ,,,,,,,,,,,,,,,,,,,,,,,,
29000013,AWBURN HOUSE MEDICAL PRACTICE,Public Health,Public Health,Local Enhanced Services,,02/07/14,"2,056.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000013,BEDFORD HOUSE MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,02/07/14,"1,980.90 ",,,,,,,,,,,,,,,,,,,,,,,,
29000013,BOOTS UK LTD,Public Health,Public Health,Local Enhanced Services,,02/07/14,"1,098.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000013,CHAPEL STREET MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,02/07/14,"3,856.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000013,COTTAGE LANE SURGERY,Public Health,Public Health,Local Enhanced Services,,02/07/14,578.80 ,,,,,,,,,,,,,,,,,,,,,,,,
29000013,DAVAAR MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,02/07/14,"1,612.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000013,DENTON MEDICAL PRACTICE,Public Health,Public Health,Local Enhanced Services,,02/07/14,"4,717.90 ",,,,,,,,,,,,,,,,,,,,,,,,
29000013,DONNEYBROOK MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,02/07/14,"6,351.40 ",,,,,,,,,,,,,,,,,,,,,,,,
29000013,DONNEYBROOK MEDICAL CENTRE,Public Health,Public Health,National Enhanced Services,,02/07/14,"3,616.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000013,HATTERSLEY GROUP PRACTICE,Public Health,Public Health,Local Enhanced Services,,02/07/14,"3,499.70 ",,,,,,,,,,,,,,,,,,,,,,,,
29000013,HAUGHTON-THORNLEY MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,02/07/14,"1,709.20 ",,,,,,,,,,,,,,,,,,,,,,,,
29000013,KING STREET MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,02/07/14,527.00 ,,,,,,,,,,,,,,,,,,,,,,,,
29000013,LLOYDS PHARMACY LTD,Public Health,Public Health,Local Enhanced Services,,02/07/14,913.00 ,,,,,,,,,,,,,,,,,,,,,,,,
29000013,LOCKSIDE MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,02/07/14,527.70 ,,,,,,,,,,,,,,,,,,,,,,,,
29000013,MANOR HOUSE SURGERY,Public Health,Public Health,Local Enhanced Services,,02/07/14,"1,823.19 ",,,,,,,,,,,,,,,,,,,,,,,,
29000013,MEDICX PHARMACY,Public Health,Public Health,Local Enhanced Services,,02/07/14,752.00 ,,,,,,,,,,,,,,,,,,,,,,,,
29000013,MEDLOCK VALE MEDICAL PRACTICE,Public Health,Public Health,Local Enhanced Services,,02/07/14,584.60 ,,,,,,,,,,,,,,,,,,,,,,,,
29000013,MOSSLEY MEDICAL PRACTICE,Public Health,Public Health,Local Enhanced Services,,02/07/14,769.20 ,,,,,,,,,,,,,,,,,,,,,,,,
29000013,SIMMONDLEY MEDICAL PRACTICE,Public Health,Public Health,Local Enhanced Services,,02/07/14,"3,044.90 ",,,,,,,,,,,,,,,,,,,,,,,,
29000013,ST ANDREWS HOUSE MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,02/07/14,672.90 ,,,,,,,,,,,,,,,,,,,,,,,,
29000013,STAMFORD HOUSE MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,02/07/14,"2,214.70 ",,,,,,,,,,,,,,,,,,,,,,,,
29000013,STAVELEIGH MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,02/07/14,970.90 ,,,,,,,,,,,,,,,,,,,,,,,,
29000013,THE BROOKE SURGERY,Public Health,Public Health,Local Enhanced Services,,02/07/14,"4,966.80 ",,,,,,,,,,,,,,,,,,,,,,,,
29000013,THE CO-OP PHARMACY,Public Health,Public Health,Local Enhanced Services,,02/07/14,"1,236.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000013,WINDMILL MEDICAL PRACTICE,Public Health,Public Health,Local Enhanced Services,,02/07/14,"1,019.40 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,ALBION MEDICAL PRACTICE,Public Health,Public Health,Local Enhanced Services,,28/07/14,"1,618.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,ALBION MEDICAL PRACTICE,Public Health,Public Health,National Enhanced Services,,28/07/14,"3,616.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,AWBURN HOUSE MEDICAL PRACTICE,Public Health,Public Health,Local Enhanced Services,,28/07/14,"1,707.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,BEDFORD HOUSE MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,28/07/14,531.90 ,,,,,,,,,,,,,,,,,,,,,,,,
29000014,BOOTS UK LTD,Public Health,Public Health,Local Enhanced Services,,28/07/14,"5,265.30 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,COTTAGE LANE SURGERY,Public Health,Public Health,Local Enhanced Services,,28/07/14,411.00 ,,,,,,,,,,,,,,,,,,,,,,,,
29000014,COTTAGE LANE SURGERY,Public Health,Public Health,National Enhanced Services,,28/07/14,"3,616.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,DAVAAR MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,28/07/14,"1,083.80 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,DENTON MEDICAL PRACTICE,Public Health,Public Health,Local Enhanced Services,,28/07/14,531.60 ,,,,,,,,,,,,,,,,,,,,,,,,
29000014,DONNEYBROOK MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,28/07/14,874.80 ,,,,,,,,,,,,,,,,,,,,,,,,
29000014,DONNEYBROOK MEDICAL CENTRE,Public Health,Public Health,National Enhanced Services,,28/07/14,"3,616.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,GROSVENOR MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,28/07/14,"2,765.60 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,HATTERSLEY GROUP PRACTICE,Public Health,Public Health,Local Enhanced Services,,28/07/14,"1,179.80 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,HATTERSLEY GROUP PRACTICE,Public Health,Public Health,National Enhanced Services,,28/07/14,"3,616.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,HAUGHTON-THORNLEY MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,28/07/14,"2,840.60 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,LLOYDS PHARMACY LTD,Public Health,Public Health,Local Enhanced Services,,28/07/14,"1,326.22 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,LOCKSIDE MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,28/07/14,429.80 ,,,,,,,,,,,,,,,,,,,,,,,,
29000014,LOCKSIDE MEDICAL CENTRE,Public Health,Public Health,National Enhanced Services,,28/07/14,960.00 ,,,,,,,,,,,,,,,,,,,,,,,,
29000014,MANOR HOUSE SURGERY,Public Health,Public Health,Local Enhanced Services,,28/07/14,"1,206.58 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,MARKET STREET MEDICAL PRACTICE,Public Health,Public Health,Local Enhanced Services,,28/07/14,"1,817.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,MEDICX PHARMACY,Public Health,Public Health,Local Enhanced Services,,28/07/14,842.00 ,,,,,,,,,,,,,,,,,,,,,,,,
29000014,MOSSLEY MEDICAL PRACTICE,Public Health,Public Health,Local Enhanced Services,,28/07/14,695.90 ,,,,,,,,,,,,,,,,,,,,,,,,
29000014,MOSSLEY MEDICAL PRACTICE,Public Health,Public Health,National Enhanced Services,,28/07/14,"6,311.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,S F WAIN & SONS LTD,Public Health,Public Health,Local Enhanced Services,,28/07/14,"1,317.03 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,ST ANDREWS HOUSE MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,28/07/14,"8,917.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,STAMFORD HOUSE MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,28/07/14,"1,660.60 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,STAVELEIGH MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,28/07/14,"1,776.60 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,TAME VALLEY MEDICAL CENTRE,Public Health,Public Health,Local Enhanced Services,,28/07/14,846.30 ,,,,,,,,,,,,,,,,,,,,,,,,
29000014,THE BROOKE SURGERY,Public Health,Public Health,Local Enhanced Services,,28/07/14,"5,596.90 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,THE CO-OP PHARMACY,Public Health,Public Health,Local Enhanced Services,,28/07/14,"3,325.37 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,WEST END MEDICAL PRACTICE,Public Health,Public Health,Local Enhanced Services,,28/07/14,"1,516.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,WEST END MEDICAL PRACTICE,Public Health,Public Health,National Enhanced Services,,28/07/14,"2,656.00 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,WINDMILL MEDICAL PRACTICE,Public Health,Public Health,Local Enhanced Services,,28/07/14,"1,549.10 ",,,,,,,,,,,,,,,,,,,,,,,,
29000014,WINDMILL MEDICAL PRACTICE,Public Health,Public Health,National Enhanced Services,,28/07/14,"2,656.00 ",,,,,,,,,,,,,,,,,,,,,,,,
 ,CAPITA - BENEFIT PAYMENTS,Exchequer,Director of Finance, ,,,"7,991,261.77 ",,,,,,,,,,,,,,,,,,,,,,,,
,HAYS SPECIALIST RECRUITMENT GROUP,Multiple Heads of Service,Multiple Strategic Directorates,,,,"151,616.53 ",,,,,,,,,,,,,,,,,,,,,,,,
,CARE RELATED PAYMENTS,Multiple Heads of Service,Multiple Strategic Directorates,,,,"382,449.88 ",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
